is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,dataset
0,7,2015,7,28,8,0,4,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.048,1,2,Train
0,1,2015,7,28,8,0,4,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.048,1,1,Train
1,113,2015,7,28,8,0,4,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.984,0,1,Train
0,5,2015,7,28,8,0,4,2,0,0,0,40,5,2,0,0,0,3,3,0,0,240,179,0,2,1.168,0,1,Train
0,83,2015,7,28,8,0,4,2,0,0,0,95,4,2,0,0,0,0,0,0,0,105,179,0,2,0.8856,0,1,Train
1,105,2015,7,28,8,0,4,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.5904,0,1,Train
0,0,2015,7,28,8,0,1,1,0,0,0,95,4,2,0,0,0,0,0,0,0,146,179,0,2,0.488,0,0,Train
1,1,2015,7,28,8,0,1,2,0,0,0,95,1,0,0,0,0,0,0,0,0,14,110,0,2,0.83776,0,1,Train
1,1,2015,7,28,8,0,1,2,0,0,0,95,1,0,0,0,0,0,0,0,0,14,110,0,2,0.83776,0,1,Train
0,1,2015,7,28,8,0,2,2,0,0,0,19,1,0,0,0,0,0,5,0,0,14,110,0,2,0.83776,1,1,Train
1,102,2015,7,28,8,1,4,2,0,0,0,95,2,1,0,0,0,0,0,0,0,9,179,0,2,0.53136,0,1,Train
0,113,2015,7,28,8,2,4,2,0,0,0,95,2,1,0,0,0,4,4,1,0,250,179,0,2,0.62368,1,1,Train
1,280,2015,7,28,8,2,5,2,1,0,2,95,4,2,0,0,0,3,3,0,0,40,179,0,0,0.896,0,1,Train
0,96,2015,7,28,8,2,5,2,0,0,0,45,5,2,0,0,0,4,5,0,0,240,179,0,2,0.856,0,1,Train
0,394,2015,7,28,8,2,5,2,0,0,2,45,4,2,0,0,0,3,3,0,0,40,179,0,0,0.71744,0,0,Train
0,33,2015,7,28,8,2,5,2,0,0,2,95,5,2,0,0,0,4,4,0,0,240,179,0,2,1.24,0,0,Train
0,82,2015,7,28,8,2,6,3,0,0,0,55,2,1,0,0,0,0,0,0,0,250,179,0,2,0.896,0,1,Train
0,100,2015,7,28,8,2,7,3,0,0,0,35,5,2,0,0,0,4,4,1,0,240,179,0,3,1.0408,0,3,Train
0,100,2015,7,28,8,2,7,2,0,0,0,35,5,2,0,0,0,4,4,0,0,240,179,0,3,0.8008,0,2,Train
0,17,2015,7,28,9,0,1,2,2,0,0,95,5,2,0,0,0,2,2,0,0,242,179,0,2,0.984,0,3,Train
0,68,2015,7,28,9,0,2,3,0,0,0,4,2,1,0,0,0,0,2,0,0,250,179,0,2,0.992,1,1,Train
0,12,2015,7,28,9,0,2,2,2,0,0,95,2,1,0,0,0,7,6,2,0,14,179,0,2,1.168,1,0,Train
1,77,2015,7,28,9,0,3,2,0,0,0,95,2,1,0,0,0,3,3,0,0,250,179,0,2,0.776,0,0,Train
1,24,2015,7,28,9,0,3,2,2,0,0,95,5,2,0,0,0,2,2,0,0,242,179,0,2,0.984,0,1,Train
1,44,2015,7,28,9,0,3,2,2,0,0,95,5,2,0,0,0,6,6,0,0,240,179,0,2,1.224,0,0,Train
0,78,2015,7,28,9,0,3,2,0,1,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.656,0,2,Train
1,17,2015,7,28,9,1,3,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.84064,0,0,Train
1,103,2015,7,28,9,1,3,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.52336,0,0,Train
0,16,2015,7,28,9,1,3,1,0,0,0,98,2,1,0,0,0,0,0,0,0,250,179,0,2,0.784,0,1,Train
0,14,2015,7,28,9,2,3,2,0,0,0,107,5,2,0,0,0,0,0,0,0,241,179,0,2,0.60368,1,1,Train
0,77,2015,7,28,9,2,3,2,0,0,0,93,4,2,0,0,0,0,0,0,0,177,179,0,2,0.524,0,0,Train
0,90,2015,7,28,9,2,5,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.7276,0,0,Train
0,90,2015,7,28,9,2,5,2,0,0,0,45,4,2,0,0,0,0,0,0,0,40,179,0,0,0.7488,0,0,Train
0,90,2015,7,28,9,2,5,2,0,0,0,45,4,2,0,0,0,4,4,0,0,143,179,0,0,0.954,0,0,Train
0,366,2015,7,28,9,2,5,2,0,0,2,45,4,2,0,0,0,4,4,0,0,40,179,0,0,1.07784,0,0,Train
0,249,2015,7,28,9,2,5,2,0,0,2,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.896,0,1,Train
1,69,2015,7,28,9,2,6,2,0,0,2,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.94504,0,2,Train
0,10,2015,7,28,10,0,1,2,0,0,0,118,2,1,0,0,0,0,0,0,0,250,179,0,2,1.048,0,0,Train
0,22,2015,7,28,10,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.7056,0,0,Train
0,91,2015,7,28,10,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.5904,0,1,Train
0,23,2015,7,28,10,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.784,0,0,Train
0,11,2015,7,28,10,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.884,0,1,Train
0,3,2015,7,28,10,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.048,0,1,Train
0,13,2015,7,28,10,0,2,2,1,0,2,95,5,2,0,0,0,6,6,2,0,240,179,0,2,1.48,1,1,Train
0,108,2015,7,28,10,0,2,2,0,0,0,95,5,2,0,0,0,3,3,1,0,240,179,0,2,0.6984,0,2,Train
0,91,2015,7,28,10,0,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.5904,0,1,Train
0,37,2015,7,28,10,1,2,2,0,0,0,45,5,2,0,0,0,2,2,0,0,105,179,0,2,0.96,0,1,Train
0,21,2015,7,28,10,1,2,2,0,0,0,6,2,1,0,0,0,0,2,0,0,250,179,0,2,0.784,0,1,Train
0,106,2015,7,28,10,1,2,2,0,0,0,45,5,2,0,0,0,4,4,0,0,240,179,0,2,0.7704,0,2,Train
0,30,2015,7,28,10,2,2,2,0,0,1,95,2,1,0,0,0,5,5,0,0,14,179,0,3,1.576,0,1,Train
0,30,2015,7,28,10,2,2,2,0,0,1,95,2,1,0,0,0,5,5,0,0,14,179,0,3,1.576,0,1,Train
1,51,2015,7,28,10,2,3,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,0.984,0,0,Train
0,79,2015,7,28,10,2,3,2,0,0,0,93,5,2,0,0,0,0,0,0,0,240,179,0,2,0.656,0,2,Train
0,21,2015,7,28,10,2,3,2,0,2,2,95,2,1,0,0,0,2,2,1,0,250,179,0,2,1.32,1,3,Train
0,35,2015,7,28,10,2,3,2,2,0,0,41,5,2,0,0,0,6,6,0,0,240,179,0,2,1.1952,0,0,Train
0,78,2015,7,28,10,2,5,2,0,0,2,95,5,2,0,0,0,0,0,1,0,240,179,0,2,0.85472,1,2,Train
0,31,2015,7,28,10,2,5,2,0,0,2,95,2,1,0,0,0,3,3,1,0,250,179,0,2,1.288,1,1,Train
0,78,2015,7,28,10,2,5,2,0,0,2,95,5,2,0,0,0,3,3,1,0,240,179,0,2,1.07544,0,2,Train
0,78,2015,7,28,10,2,5,2,0,0,2,95,5,2,0,0,0,4,4,1,0,240,179,0,2,1.15544,1,2,Train
0,44,2015,7,28,10,2,5,1,0,0,2,98,4,2,0,0,0,4,4,2,0,244,179,0,2,1.216,0,0,Train
0,34,2015,7,28,10,2,5,2,1,0,2,45,5,2,0,0,0,5,5,0,0,241,179,0,2,1.00432,0,3,Train
0,87,2015,7,28,10,2,5,2,1,1,1,95,4,2,0,0,0,2,2,0,0,5,179,0,2,1.07064,0,2,Train
0,11,2015,7,28,10,2,6,3,1,0,0,95,2,1,0,0,0,2,2,0,0,250,179,0,2,1.278,1,0,Train
0,115,2015,7,28,10,2,7,2,0,0,0,55,5,2,0,0,0,0,0,0,0,240,179,0,2,0.9648,0,2,Train
0,86,2015,7,28,10,3,7,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,0.8976,0,0,Train
0,41,2015,7,28,10,4,7,2,0,1,0,45,5,2,0,0,0,5,5,0,0,241,179,0,2,0.8848,0,0,Train
0,32,2015,7,28,10,4,9,2,0,0,0,35,5,2,0,0,0,2,2,0,0,241,179,0,2,0.8472,0,0,Train
0,34,2015,7,28,10,2,5,2,1,0,2,45,5,2,0,0,0,3,3,0,0,241,179,0,2,0.76216,0,3,Train
0,34,2015,7,28,10,2,5,2,0,0,2,45,5,2,0,0,0,5,5,0,0,241,179,0,2,0.87064,0,1,Train
1,100,2015,7,28,11,2,3,2,1,0,2,95,4,2,0,0,0,0,0,0,0,149,179,0,2,1.23168,0,0,Train
0,44,2015,7,28,11,2,3,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,0.9648,0,0,Train
0,304,2015,7,28,11,2,4,2,0,1,0,95,2,2,0,0,0,0,0,1,0,240,179,0,2,0.72536,0,1,Train
1,36,2015,7,28,11,2,4,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,1.01336,0,0,Train
0,117,2015,7,28,11,2,4,3,0,0,2,95,4,2,0,0,0,3,3,0,0,15,179,0,2,1.1552,0,1,Train
0,70,2015,7,28,11,2,4,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,0.796,1,2,Train
0,110,2015,7,28,11,2,5,2,0,0,0,95,2,1,0,0,0,4,4,0,0,250,179,0,2,1.1152,0,1,Train
1,109,2015,7,28,11,2,5,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.5904,0,1,Train
0,33,2015,7,28,11,2,2,2,0,0,0,45,5,2,0,0,0,4,4,0,0,241,179,0,2,0.71976,0,1,Train
0,33,2015,7,28,11,2,2,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,0.984,0,0,Train
0,33,2015,7,28,11,2,2,2,0,0,0,32,5,2,0,0,0,4,4,1,0,240,179,0,2,0.984,0,0,Train
0,0,2015,7,28,11,0,1,1,0,0,0,45,2,1,0,0,0,0,0,0,0,14,179,0,2,0.984,0,0,Train
0,0,2015,7,28,11,0,1,2,0,0,2,33,5,2,0,0,0,0,0,1,0,240,179,0,2,1.1592,0,1,Train
0,0,2015,7,28,11,0,1,2,0,0,0,40,2,1,0,0,0,6,6,0,0,14,179,0,2,1.224,0,0,Train
0,0,2015,7,28,11,0,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.048,0,1,Train
0,84,2015,7,28,11,1,1,2,0,0,2,95,1,0,0,0,0,0,0,0,0,14,113,0,2,0.8,1,0,Train
0,71,2015,7,28,11,1,1,2,0,0,0,40,4,2,0,0,0,0,0,0,0,175,179,0,2,0.524,0,0,Train
0,16,2015,7,28,11,1,1,2,0,0,0,97,5,2,0,0,0,2,2,0,0,242,179,0,2,0.984,0,1,Train
0,54,2015,7,28,11,2,1,2,0,0,0,95,5,2,0,0,0,4,5,0,0,240,179,0,2,0.984,0,0,Train
0,8,2015,7,28,11,2,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.048,0,0,Train
0,36,2015,7,28,11,2,5,2,0,0,0,95,4,2,0,0,0,3,3,0,0,5,179,0,2,0.83744,1,0,Train
0,40,2015,7,28,11,2,5,2,0,0,2,95,5,2,0,0,0,0,0,0,0,242,179,0,2,1.328,0,0,Train
1,59,2015,7,28,11,2,6,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,0.89,0,2,Train
0,79,2015,7,28,11,2,6,2,2,0,2,95,2,1,0,0,0,6,6,1,0,250,179,0,2,1.71,0,0,Train
0,32,2015,7,28,11,4,6,2,0,0,2,95,5,2,0,0,0,4,4,1,0,240,179,0,2,1.424,1,0,Train
0,110,2015,7,28,11,2,5,2,0,0,0,95,2,1,0,0,0,0,0,0,0,250,179,0,2,0.9112,0,1,Train
0,33,2015,7,28,11,2,5,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,1.03432,1,0,Train
0,53,2015,7,29,12,1,0,2,2,0,0,24,5,2,0,0,0,6,6,0,0,240,179,0,2,1.224,1,0,Train
0,2,2015,7,29,12,1,0,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.784,1,2,Train
0,8,2015,7,29,12,2,4,2,1,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.352,1,2,Train
1,72,2015,7,29,12,2,4,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.744,0,2,Train
0,12,2015,7,29,12,2,5,2,0,0,0,45,5,2,0,0,0,0,0,0,0,240,179,0,2,1.05832,0,0,Train
0,48,2015,7,29,12,2,5,2,0,0,0,16,4,2,0,0,0,3,3,0,0,243,179,0,2,0.984,0,1,Train
0,90,2015,7,29,12,2,5,2,0,0,1,95,4,2,0,0,0,0,0,0,0,5,179,0,3,0.93776,0,1,Train
0,34,2015,7,29,12,2,5,2,0,1,2,40,4,2,0,0,0,3,3,1,0,156,179,0,2,1.192,0,1,Train
1,58,2015,7,29,12,2,5,3,1,0,0,95,2,1,0,0,0,2,2,0,0,250,179,0,2,1.31656,0,1,Train
0,59,2015,7,29,12,2,5,2,0,0,0,45,4,2,0,0,0,0,0,0,0,115,179,0,0,0.856,0,0,Train
0,90,2015,7,29,12,2,5,2,0,1,1,95,4,2,0,0,0,0,0,0,0,5,179,0,3,0.93776,1,2,Train
0,116,2015,7,29,12,2,5,2,0,0,0,95,4,2,0,0,0,4,4,0,0,40,179,0,0,0.954,0,0,Train
0,31,2015,7,29,12,2,5,2,0,0,0,45,4,2,0,0,0,3,3,0,0,243,179,0,2,0.984,0,0,Train
1,51,2015,7,29,12,2,5,2,0,0,2,95,5,2,0,0,0,0,0,0,0,241,179,0,2,0.84568,0,0,Train
0,48,2015,7,29,12,2,5,2,0,0,0,45,4,2,0,0,0,3,3,0,0,243,179,0,2,0.984,0,1,Train
0,59,2015,7,29,12,2,5,2,0,0,0,40,5,2,0,0,0,4,4,0,0,240,179,0,2,1.15544,1,2,Train
1,97,2015,7,29,12,3,5,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,1.008,0,1,Train
0,12,2015,7,29,12,4,5,2,0,0,2,44,5,2,0,0,0,0,0,0,0,240,179,0,2,1.1864,1,2,Train
0,64,2015,7,29,12,4,5,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.00176,0,1,Train
0,31,2015,7,29,12,4,7,2,0,0,0,45,4,2,0,0,0,3,3,0,0,243,179,0,2,0.984,0,0,Train
0,59,2015,7,29,12,4,7,2,0,0,2,45,4,2,0,0,0,0,0,0,0,243,179,0,0,1.04,1,1,Train
1,55,2015,7,29,12,4,10,2,10,0,0,95,4,2,0,0,0,3,3,2,0,8,179,0,0,1.06528,0,1,Train
0,81,2015,7,29,12,2,5,2,0,0,0,45,4,2,0,0,0,0,0,0,0,147,179,0,2,0.63072,0,0,Train
0,1,2015,7,29,12,1,0,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.6408,0,0,Train
0,34,2015,7,29,12,2,0,2,2,0,0,10,5,2,0,0,0,6,6,0,0,240,179,0,2,1.544,0,1,Train
0,13,2015,7,29,12,2,0,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,0.7056,0,0,Train
0,40,2015,7,29,12,2,0,2,0,0,0,44,5,2,0,0,0,5,4,0,0,241,179,0,2,0.72568,0,0,Train
0,1,2015,7,29,12,2,0,2,0,0,0,40,5,2,0,0,0,0,1,0,0,240,179,0,2,0.916,0,1,Train
0,34,2015,7,29,12,2,0,2,0,0,0,10,5,2,0,0,0,0,0,0,0,240,179,0,2,0.9616,0,1,Train
0,88,2015,7,29,12,2,1,2,0,0,0,59,4,2,0,0,0,3,3,1,0,8,179,0,0,0.636,0,0,Train
0,9,2015,7,29,12,2,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,0.9432,0,3,Train
1,24,2015,7,29,12,2,1,2,0,0,2,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.024,0,0,Train
0,97,2015,7,29,12,2,2,2,0,0,0,44,4,2,0,0,0,0,3,0,0,6,179,0,2,0.7276,0,0,Train
0,60,2015,7,29,12,2,2,2,0,1,0,42,5,2,0,0,0,4,4,2,0,240,179,0,2,0.856,0,2,Train
0,100,2015,7,29,12,2,2,2,2,0,0,24,2,1,0,0,0,6,6,0,0,250,179,0,2,1.0404,1,1,Train
0,50,2015,7,29,12,2,3,2,0,0,0,40,4,2,0,0,0,3,3,0,0,156,179,0,0,0.984,0,0,Train
1,47,2015,7,29,12,2,3,2,0,0,0,95,5,2,0,0,0,5,5,0,0,241,179,0,2,0.8304,0,0,Train
0,8,2015,7,29,12,2,3,2,2,0,0,55,5,2,0,0,0,7,7,0,0,240,179,0,2,1.568,0,1,Train
0,34,2015,7,29,12,2,3,2,0,0,2,40,5,2,0,0,0,3,3,0,0,240,179,0,2,1.1952,1,0,Train
0,47,2015,7,29,13,2,5,2,0,0,0,40,5,2,0,0,0,6,6,0,0,240,179,0,2,1.40568,0,0,Train
0,115,2015,7,29,13,2,5,2,0,1,2,95,4,2,0,0,0,0,0,1,0,134,179,0,3,0.9576,0,2,Train
1,79,2015,7,29,13,2,5,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.80688,0,1,Train
0,91,2015,7,29,13,2,5,2,0,0,0,45,5,2,0,0,0,0,0,0,0,240,179,0,2,0.80688,0,0,Train
0,98,2015,7,29,13,1,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,3,0.656,0,3,Train
0,109,2015,7,29,13,1,1,2,0,0,0,40,5,2,0,0,0,0,2,0,0,240,179,0,2,0.5904,0,1,Train
0,0,2015,7,29,13,1,1,2,0,0,0,6,5,2,0,0,0,0,2,0,0,240,179,0,2,0.9432,1,0,Train
0,98,2015,7,29,13,1,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,3,0.656,0,3,Train
0,0,2015,7,29,13,1,1,4,0,0,0,95,2,1,0,0,0,8,7,0,0,14,179,0,2,1.2,0,0,Train
0,9,2015,7,29,13,1,1,2,0,0,2,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.288,1,2,Train
0,62,2015,7,29,13,1,1,2,0,0,0,40,5,2,0,0,0,0,0,0,0,147,179,0,2,0.512,0,2,Train
1,45,2015,7,29,13,1,1,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,0.984,0,0,Train
0,42,2015,7,29,13,1,2,2,0,0,0,118,5,2,0,0,0,3,4,0,0,240,179,0,2,0.88,1,0,Train
0,54,2015,7,29,13,1,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.7056,1,1,Train
0,51,2015,7,29,13,1,2,2,0,0,2,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.04,1,0,Train
0,54,2015,7,29,13,1,2,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.7056,0,1,Train
0,58,2015,7,29,13,1,2,2,0,0,2,40,2,1,0,0,0,4,5,2,0,250,179,0,2,1.32,1,1,Train
0,0,2015,7,29,13,1,3,1,0,0,0,95,1,0,0,0,0,0,0,0,0,167,179,0,2,0.912,0,0,Train
1,60,2015,7,29,13,1,4,2,0,0,0,95,4,2,0,0,0,3,3,0,0,15,179,0,2,0.636,0,0,Train
1,321,2015,7,29,13,1,4,2,0,0,2,95,2,2,0,0,0,0,0,0,0,240,179,0,2,1.0624,0,1,Train
0,40,2015,7,29,13,1,4,2,0,0,0,40,2,1,0,0,0,3,3,0,0,250,179,0,2,0.96,0,2,Train
1,51,2015,7,29,13,1,4,2,0,0,0,95,4,2,0,0,0,3,3,0,0,156,179,0,0,0.636,0,0,Train
0,38,2015,7,29,13,1,4,2,0,0,0,95,2,1,0,0,0,3,4,0,0,14,179,0,2,0.96,0,0,Train
1,75,2015,7,29,13,1,4,2,0,0,2,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.1536,0,1,Train
0,101,2015,7,29,13,1,4,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.8576,0,0,Train
1,42,2015,7,29,13,1,4,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,0.96,0,0,Train
0,40,2015,7,29,13,1,4,2,0,0,0,40,2,1,0,0,0,3,3,0,0,250,179,0,2,0.96,0,2,Train
0,109,2015,7,29,13,1,4,3,0,0,2,95,2,1,0,0,0,4,4,0,0,14,179,0,2,1.3104,0,1,Train
1,81,2015,7,29,13,1,5,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.788,0,2,Train
1,98,2015,7,29,13,1,5,2,0,0,2,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.044,0,0,Train
0,32,2015,7,29,13,1,5,1,0,0,2,95,4,2,0,0,0,3,2,2,0,300,179,0,2,1.224,0,0,Train
0,72,2015,7,29,13,1,5,2,0,0,0,44,5,2,0,0,0,0,0,0,0,240,179,0,2,0.788,0,2,Train
0,115,2015,7,29,13,2,5,2,0,0,2,95,4,2,0,0,0,0,0,0,0,134,179,0,3,0.9576,0,2,Train
0,118,2015,7,29,13,2,5,2,0,0,1,95,2,1,0,0,0,3,3,0,0,250,179,0,2,1.4768,0,1,Train
0,81,2015,7,29,13,2,5,2,1,0,2,40,2,1,0,0,0,4,4,0,0,250,179,0,2,1.44976,0,2,Train
1,95,2015,7,29,13,2,5,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.80688,0,1,Train
0,16,2015,7,29,13,1,0,2,0,0,0,97,5,2,0,0,0,0,0,0,0,240,179,0,2,0.8016,1,3,Train
0,56,2015,7,29,13,1,3,2,0,0,2,40,5,2,0,0,0,0,0,1,0,240,179,0,2,1.074,1,0,Train
0,88,2015,7,29,13,3,5,2,0,0,0,42,4,2,0,0,0,0,0,0,0,8,179,0,0,0.7704,0,0,Train
0,41,2015,7,29,13,3,6,2,0,0,0,45,5,2,0,0,0,3,3,0,0,147,179,0,2,0.66472,0,2,Train
1,40,2015,7,29,14,0,1,2,0,0,0,95,4,2,0,0,0,3,3,0,0,171,179,0,2,0.844,0,0,Train
0,1,2015,7,29,14,0,1,1,0,0,0,95,1,0,0,0,0,0,0,0,0,14,270,0,2,1.072,0,0,Train
0,1,2015,7,29,14,0,1,2,0,0,0,95,5,2,0,0,0,0,0,2,0,240,179,0,2,0.064,0,1,Train
0,1,2015,7,29,14,0,2,2,0,0,0,95,5,2,0,0,0,3,3,1,0,240,179,0,2,1.168,1,1,Train
1,76,2015,7,29,14,0,4,2,0,0,0,95,5,2,0,0,0,4,4,0,0,240,179,0,2,1.008,0,2,Train
0,0,2015,7,29,14,0,4,2,0,0,0,40,5,2,0,0,0,0,2,0,0,240,179,0,2,0.8892,0,1,Train
0,49,2015,7,29,14,0,5,2,0,0,0,93,5,2,0,0,0,4,5,1,0,240,179,0,2,1.0896,0,2,Train
0,76,2015,7,29,14,0,5,2,0,0,0,95,2,1,0,0,0,0,0,0,0,250,179,0,2,0.8144,0,0,Train
0,73,2015,7,29,14,1,5,2,0,0,2,95,2,1,0,0,0,0,0,0,0,14,179,0,3,1.016,0,1,Train
0,73,2015,7,29,14,1,5,2,1,0,2,95,2,1,0,0,0,4,4,0,0,14,179,0,3,1.292,0,2,Train
0,317,2015,7,29,14,1,5,2,2,0,2,95,2,2,0,0,0,7,6,1,0,240,179,0,2,1.84536,1,2,Train
1,112,2015,7,29,14,2,5,1,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.5256,0,1,Train
0,6,2015,7,29,14,2,5,2,0,0,2,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.44,1,2,Train
0,8,2015,7,29,14,2,5,2,0,0,2,40,5,2,0,0,0,0,0,1,0,240,179,0,2,1.34856,0,1,Train
1,96,2015,7,29,14,2,7,2,0,0,0,95,4,2,0,0,0,0,0,0,0,242,179,0,2,0.86136,0,1,Train
1,96,2015,7,29,14,2,7,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,0.7752,0,1,Train
0,99,2015,7,29,14,2,7,2,0,0,0,55,2,1,0,0,0,0,0,0,0,14,179,0,2,0.856,0,1,Train
0,66,2015,7,29,14,2,9,2,0,0,0,55,5,2,0,0,0,0,1,0,0,147,179,0,2,0.58728,0,0,Train
0,38,2015,7,29,14,4,10,2,0,0,2,107,5,2,0,0,0,3,3,0,0,241,179,0,2,0.8792,0,2,Train
0,38,2015,7,29,14,4,10,2,0,0,2,107,5,2,0,0,0,3,3,1,0,241,179,0,2,0.8792,0,2,Train
0,113,2015,7,29,14,4,11,3,0,0,0,95,2,1,0,0,0,7,7,1,0,14,179,0,2,1.5,1,3,Train
0,0,2015,7,29,14,0,1,1,0,0,0,95,1,0,0,0,0,0,2,0,0,14,179,0,2,1.072,0,0,Train
1,62,2015,7,29,15,0,3,2,0,0,2,95,4,2,0,0,0,0,0,0,0,171,179,0,2,0.732,0,0,Train
1,39,2015,7,29,15,0,3,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.05952,0,0,Train
0,37,2015,7,29,15,2,4,2,0,0,2,93,5,2,0,0,0,3,3,0,0,241,179,0,2,0.8552,0,0,Train
1,58,2015,7,29,15,2,5,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.05488,0,0,Train
0,37,2015,7,29,15,2,6,2,2,0,0,45,5,2,0,0,0,7,7,0,0,240,179,0,2,1.72904,1,0,Train
0,57,2015,7,29,15,0,2,2,0,0,1,95,3,1,0,0,0,0,2,0,0,305,179,0,3,0.856,0,0,Train
0,57,2015,7,29,15,0,2,2,0,0,1,95,3,1,0,0,0,0,0,0,0,305,179,0,3,0.856,0,0,Train
0,57,2015,7,29,15,0,2,2,0,0,1,95,3,1,0,0,0,0,0,0,0,305,179,0,3,0.856,0,0,Train
0,57,2015,7,29,15,0,2,2,0,0,1,95,3,1,0,0,0,0,2,0,0,305,179,0,3,0.856,0,0,Train
0,57,2015,7,29,15,0,2,2,0,0,1,95,3,1,0,0,0,0,3,0,0,305,179,0,2,0.856,0,0,Train
0,83,2015,7,29,15,2,7,2,2,0,0,45,5,2,0,0,0,6,6,0,0,240,179,0,2,1.52264,0,1,Train
0,57,2015,7,29,15,0,2,2,0,0,1,95,3,1,0,0,0,0,0,0,0,305,179,0,2,0.856,0,0,Train
0,57,2015,7,29,15,0,2,1,0,0,1,95,3,1,0,0,0,0,5,1,0,305,179,0,3,0.752,0,0,Train
1,57,2015,7,29,15,0,2,2,0,0,1,95,3,1,0,0,0,0,0,0,0,305,179,0,3,0,0,0,Train
0,57,2015,7,29,15,0,2,2,0,0,1,95,3,1,0,0,0,0,2,0,0,305,179,0,3,0.79,0,0,Train
0,57,2015,7,29,15,0,2,3,0,0,1,95,3,1,0,0,0,0,2,1,0,305,179,0,3,1.18584,0,0,Train
0,57,2015,7,29,15,0,2,1,0,0,1,95,3,1,0,0,0,0,4,1,0,305,179,0,3,0.752,0,0,Train
